HGNC_ID	HGNC_symbol	transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_non	p_css	p_fs	p_lof
HGNC:14504	MRPS15	ENST00000373116.5	MRPS15	1	36921388	36929876	774	8	1.35064478582e-05	3.46426736563e-06	8.9808923577e-06	7.50869689954e-07	3.10418444913e-07	4.0981970135e-07	1.47110783622e-06
HGNC:21304	ADPRHL2	ENST00000373178.4	ADPRHL2	1	36554505	36558987	1092	6	1.58062038515e-05	4.86850133403e-06	1.03983227392e-05	3.33198077584e-07	2.06181700661e-07	3.04296459672e-07	8.43676237918e-07
HGNC:4581	GRIK3	ENST00000373091.3	GRIK3	1	37267451	37499709	2760	16	5.49086838172e-05	1.6968743689e-05	3.54543909083e-05	1.69162707755e-06	7.93922142307e-07	8.28413904859e-07	3.31396312472e-06
HGNC:30368	DLGAP3	ENST00000373347.1	DLGAP3	1	35331683	35370984	2940	10	5.72377224408e-05	1.75762413727e-05	3.80087867539e-05	1.2842764833e-06	3.68417830899e-07	4.90396050498e-07	2.14309036469e-06
HGNC:10767	SF3A3	ENST00000373019.4	SF3A3	1	38423857	38455637	1506	17	1.97553244513e-05	4.81090631054e-06	1.28792781378e-05	1.38315002078e-06	6.81989982153e-07	9.06662534175e-07	2.9718025371e-06
HGNC:11725	TEKT2	ENST00000207457.3	TEKT2	1	36550522	36553787	1293	9	2.14465117757e-05	5.90408922147e-06	1.44424751529e-05	7.65091168408e-07	3.34856232961e-07	4.56383316605e-07	1.55633071797e-06
HGNC:7554	MYCBP	ENST00000397572.2	MYCBP	1	39330341	39338977	312	5	3.53522212389e-06	9.44831898737e-07	2.36647174846e-06	8.79026439338e-08	1.36015832759e-07	2.72846575454e-07	4.96765052147e-07
HGNC:19691	MECR	ENST00000263702.6	MECR	1	29520533	29557418	1122	10	1.81375562376e-05	5.27978735605e-06	1.16881089801e-05	6.67403578909e-07	5.02256322487e-07	4.09709550869e-07	1.57936945226e-06
HGNC:26452	MANEAL	ENST00000373045.6	MANEAL	1	38259854	38265875	1374	4	2.64960151576e-05	8.87214120065e-06	1.69379623225e-05	4.86062426169e-07	1.99849208201e-07	2.12327143095e-07	8.98238777465e-07
HGNC:14629	CDCA8	ENST00000373055.1	CDCA8	1	38158362	38174038	843	10	1.38464493412e-05	3.36104860535e-06	9.31459964339e-06	6.55574821296e-07	5.15226271202e-07	5.29483861049e-07	1.70028495355e-06
HGNC:16083	RHBDL2	ENST00000289248.2	RHBDL2	1	39352175	39384884	912	7	1.1178481653e-05	3.06703686582e-06	7.49305717906e-06	3.63664056087e-07	2.54723552031e-07	3.82299203384e-07	1.0006868115e-06
HGNC:26236	SH3D21	ENST00000453908.2	SH3D21	1	36772021	36786728	2271	16	2.02857149756e-05	6.6301440209e-06	1.31059096115e-05	4.16598678558e-07	1.33062664603e-07	8.1635514708e-07	1.36601649024e-06
HGNC:14957	PUM1	ENST00000426105.2	PUM1	1	31406057	31532413	3567	21	5.50084056832e-05	1.5703632162e-05	3.63371799058e-05	2.07737056317e-06	8.90223052232e-07	9.1614480509e-07	3.88373842049e-06
HGNC:30071	KIAA0319L	ENST00000325722.3	KIAA0319L	1	35900494	36020092	3150	20	4.11111665624e-05	1.18168740635e-05	2.67637208853e-05	1.55043996466e-06	9.80131648942e-07	9.96859823508e-07	3.52743143711e-06
HGNC:20323	SMOC2	ENST00000372718.3	SMAP2	1	40839792	40887773	1290	10	1.74638509206e-05	4.50451248611e-06	1.14761804766e-05	9.68258878354e-07	5.14899079475e-07	5.67066594772e-07	2.0502245526e-06
HGNC:28163	CCDC28B	ENST00000373602.5	CCDC28B	1	32667536	32670849	603	5	1.00286238679e-05	3.01229686089e-06	6.67992056214e-06	1.58026347125e-07	1.78380097782e-07	2.26613739043e-07	5.63020183949e-07
NA	NA	ENST00000391369.1	AL136115.1	1	32379734	32380052	318	1	3.42182129701e-07	1.04040542975e-07	2.29858210959e-07	8.28337576653e-09	0.0	4.49209470911e-08	5.32043228576e-08
HGNC:40021	ZMYM6NB	ENST00000373337.3	ZMYM6NB	1	35447544	35450906	465	3	6.7164723213e-07	2.33100642435e-07	4.19232871736e-07	1.12242402131e-08	8.08947774683e-09	1.47537153352e-07	1.66850871312e-07
HGNC:29301	KIAA1522	ENST00000401073.2	KIAA1522	1	33207555	33238488	3285	7	5.17774340496e-05	1.4772109307e-05	3.55910962196e-05	1.17590972561e-06	2.38318797389e-07	3.22716336585e-07	1.73694485958e-06
HGNC:4370	GMEB1	ENST00000294409.2	GMEB1	1	29010124	29041285	1722	9	2.15091329136e-05	5.88256604857e-06	1.46990818489e-05	5.69994242528e-07	3.57490773627e-07	3.62400594528e-07	1.28988561068e-06
HGNC:18696	CITED4	ENST00000372638.2	CITED4	1	41327244	41327799	555	1	5.3975635149e-06	2.28108624495e-06	3.08383790147e-06	3.26393684841e-08	0.0	5.73341844006e-08	8.99735528847e-08
HGNC:19902	RRAGC	ENST00000373001.3	RRAGC	1	39305224	39325318	1200	7	1.40828547543e-05	4.21990157682e-06	9.10887943482e-06	5.0293248899e-07	2.51141253613e-07	3.818168589e-07	1.1358906015e-06
HGNC:9325	PPT1	ENST00000433473.3	PPT1	1	40539732	40562910	921	9	1.42536777903e-05	4.24694085842e-06	9.0804490414e-06	5.66494816901e-07	3.59793073624e-07	5.06315857365e-07	1.43260374789e-06
HGNC:29957	AZIN2	ENST00000294517.6	ADC	1	33547850	33585783	1383	9	2.19406172032e-05	6.91469585782e-06	1.3941586417e-05	7.23167262648e-07	3.61167665715e-07	4.19063467112e-07	1.50339839548e-06
HGNC:30009	PEF1	ENST00000373703.4	PEF1	1	32096213	32110465	855	5	1.24307252255e-05	3.39603870717e-06	8.48177186998e-06	3.83546115692e-07	1.69368532695e-07	2.22669343558e-07	7.75583991946e-07
HGNC:944	ADGRB2	ENST00000373658.3	BAI2	1	32193020	32222822	4758	31	7.77777083513e-05	2.33436103713e-05	5.12883059155e-05	1.83932556247e-06	1.30646650197e-06	1.38497326836e-06	4.5307653328e-06
HGNC:25744	AKIRIN1	ENST00000432648.3	AKIRIN1	1	39457052	39469727	579	5	6.4517236504e-06	1.61487142543e-06	4.31461706584e-06	3.67797294094e-07	1.54437865043e-07	2.73752154212e-07	7.95987313349e-07
HGNC:9635	PTP4A2	ENST00000344035.6	PTP4A2	1	32374452	32384666	504	5	7.25922231507e-06	1.74417052097e-06	4.91970052406e-06	4.23852307584e-07	1.71498962469e-07	2.24595988509e-07	8.19947258562e-07
HGNC:6298	KCNQ4	ENST00000347132.5	KCNQ4	1	41249765	41304195	2088	14	4.39390649011e-05	1.39901824916e-05	2.85181032045e-05	7.91858346571e-07	6.38920858335e-07	8.01917178327e-07	2.23269638323e-06
NA	NA	ENST00000596131.1	AC114494.1	1	31902191	31902614	423	1	5.72171339202e-06	1.534735919e-06	4.03907092183e-06	1.47906551191e-07	0.0	4.42585958651e-08	1.92165147056e-07
HGNC:24172	ZBTB8A	ENST00000373510.4	ZBTB8A	1	33058532	33066020	1326	3	1.78049831726e-05	4.32196519443e-06	1.24255216639e-05	9.70286402197e-07	8.7209912076e-08	1.37601323106e-07	1.19509763738e-06
HGNC:25674	MEAF6	ENST00000373075.2	MEAF6	1	37959699	37980347	606	8	9.65440999092e-06	2.47780731048e-06	6.33003068441e-06	5.54139854232e-07	2.92432141795e-07	4.21408185569e-07	1.26798018159e-06
HGNC:24708	ZFP69	ENST00000372706.1	ZFP69	1	40945033	40961731	1581	5	1.9688005585e-05	5.33418167169e-06	1.330335566e-05	8.70061368132e-07	1.80406885175e-07	2.84070566588e-07	1.33453881989e-06
HGNC:10774	SFPQ	ENST00000357214.5	SFPQ	1	35650056	35658650	2124	10	3.15001213875e-05	8.52452582572e-06	2.10067718665e-05	1.47517023977e-06	4.93653455541e-07	4.94639737208e-07	2.46346343252e-06
HGNC:18424	AGO4	ENST00000373210.3	AGO4	1	36274017	36319206	2586	18	3.60207021332e-05	8.30629523317e-06	2.51929475879e-05	1.66939447771e-06	8.52064834356e-07	9.06422319866e-07	3.42788163194e-06
HGNC:18212	HPCAL4	ENST00000372844.3	HPCAL4	1	40148207	40150275	576	3	1.18837765246e-05	4.0404730626e-06	7.53458335377e-06	2.20339991186e-07	8.83801169993e-08	1.67098585122e-07	4.75818693307e-07
HGNC:3625	FCN3	ENST00000270879.4	FCN3	1	27695726	27701309	900	8	1.39782325891e-05	3.78164636169e-06	9.36805236672e-06	5.1828029334e-07	3.10253567307e-07	3.07416892829e-07	1.13595075348e-06
HGNC:30587	SNIP1	ENST00000296215.6	SNIP1	1	38003348	38019830	1191	4	2.41586924639e-05	6.09034302557e-06	1.67870744238e-05	1.15070629673e-06	1.30568717725e-07	2.10936868374e-07	1.49221188282e-06
HGNC:26039	C1orf109	ENST00000358011.4	C1orf109	1	38148794	38155552	612	4	1.01572159855e-05	2.89519998295e-06	6.45604467038e-06	5.75183222551e-07	2.30788109587e-07	2.11710248243e-07	1.01768158038e-06
HGNC:32043	CD164L2	ENST00000374027.3	CD164L2	1	27706536	27709729	522	5	7.49853334468e-06	2.22205408936e-06	4.89892834193e-06	2.22736258336e-07	1.54814655052e-07	1.92200822306e-07	5.69751735693e-07
HGNC:8153	OPRD1	ENST00000234961.2	OPRD1	1	29138895	29189795	1119	3	2.5306489562e-05	8.50271685355e-06	1.64658719153e-05	2.61294001183e-07	7.66067919788e-08	1.21409460549e-07	4.59310253711e-07
HGNC:2193	COL16A1	ENST00000373672.3	COL16A1	1	32118251	32167794	4815	70	7.37569800457e-05	2.19458138284e-05	4.63349344054e-05	2.32372752968e-06	3.15250428224e-06	3.12160235485e-06	8.59783416677e-06
HGNC:29612	LAPTM5	ENST00000294507.3	LAPTM5	1	31206674	31230592	789	8	1.12475856563e-05	3.37913147744e-06	7.37873576967e-06	2.12525965854e-07	2.77192443326e-07	3.46424385466e-07	8.36142794646e-07
HGNC:13664	MACF1	ENST00000545844.1	MACF1	1	39549890	39951466	16293	93	0.000219946537104	5.47787590922e-05	0.000148567420382	1.24639448917e-05	4.13641273759e-06	5.13996655943e-06	2.17403241888e-05
HGNC:9582	PTAFR	ENST00000373857.3	PTAFR	1	28476503	28477532	1029	1	1.77723155755e-05	5.03193881841e-06	1.23306760584e-05	4.09700698697e-07	0.0	3.95069689281e-08	4.49207667625e-07
HGNC:15584	SYTL1	ENST00000543823.1	SYTL1	1	27671825	27680343	1689	14	2.55921289203e-05	8.02215059682e-06	1.64081858724e-05	6.80588509666e-07	4.81203941357e-07	5.37538443065e-07	1.69933089409e-06
HGNC:44652	FAM229A	ENST00000432622.1	FAM229A	1	32827033	32827692	384	3	1.1003730392e-06	3.97382896659e-07	6.87844360589e-07	6.97441036027e-09	8.17137159656e-09	1.36624808765e-07	1.51770590722e-07
HGNC:17819	NT5C1A	ENST00000235628.1	NT5C1A	1	40124792	40137710	1107	6	2.28174794676e-05	7.05486389011e-06	1.4914872201e-05	6.22399995971e-07	2.25343380482e-07	3.34037812122e-07	1.18178118858e-06
HGNC:4882	HEYL	ENST00000372852.3	HEYL	1	40092178	40105297	987	5	1.57042976345e-05	4.48558520236e-06	1.04221248983e-05	6.26566690854e-07	1.70020843028e-07	2.78140078827e-07	1.07472761271e-06
HGNC:6907	MATN1	ENST00000373765.4	MATN1	1	31186428	31196398	1491	8	2.61406431217e-05	8.410440569e-06	1.71059617002e-05	3.54070545633e-07	2.70170306911e-07	3.46164787757e-07	9.704056403e-07
HGNC:15470	DNAJC8	ENST00000263697.4	DNAJC8	1	28527758	28559509	762	9	1.10600628301e-05	2.74784652695e-06	7.27438843764e-06	6.88517896412e-07	3.49309969071e-07	3.56336121032e-07	1.39416398652e-06
HGNC:18421	AGO3	ENST00000373191.4	AGO3	1	36397027	36521346	2583	19	3.78619628531e-05	9.27744618037e-06	2.59293886107e-05	1.74363220058e-06	9.11495861366e-07	9.61441286811e-07	3.61656934876e-06
HGNC:3262	AGO1	ENST00000373204.4	AGO1	1	36349022	36385208	2574	19	4.44006558321e-05	1.14145286014e-05	3.01538472443e-05	1.91614296199e-06	9.16137024337e-07	9.5864591681e-07	3.79092590314e-06
HGNC:10290	RPA2	ENST00000373912.3	RPA2	1	28218673	28240954	813	9	1.06246161425e-05	3.08248134679e-06	6.87770798242e-06	3.19728999036e-07	3.44697814298e-07	3.52454223553e-07	1.01688103689e-06
HGNC:3521	EYA3	ENST00000373871.3	EYA3	1	28300976	28384537	1722	17	2.0347955251e-05	5.29159659555e-06	1.35367406697e-05	8.08009179157e-07	7.11608806552e-07	6.68362149507e-07	2.18798013522e-06
HGNC:8557	PABPC4	ENST00000372858.3	PABPC4	1	40027369	40041623	1983	15	3.22245585355e-05	8.87794478826e-06	2.18512416876e-05	8.63457718499e-07	6.31914341156e-07	8.3306193216e-07	2.32843399182e-06
HGNC:26338	SPOCD1	ENST00000360482.2	SPOCD1	1	32256203	32280934	3651	15	4.79128884341e-05	1.38390513887e-05	3.2133923539e-05	1.2570567567e-06	6.82856749646e-07	6.71389251846e-07	2.61130275819e-06
HGNC:25510	TMEM39B	ENST00000336294.5	TMEM39B	1	32538648	32568274	1479	9	2.12943422504e-05	6.17816384011e-06	1.41343325735e-05	4.80875305602e-07	5.00970531199e-07	4.06422573361e-07	1.38826841016e-06
HGNC:7712	NDUFS5	ENST00000372969.3	NDUFS5	1	39494396	39500168	321	2	5.35108976754e-06	1.16485448402e-06	3.85591707943e-06	2.85107679096e-07	4.52105249973e-08	1.09589704576e-07	4.3990790867e-07
HGNC:23312	TMCO2	ENST00000372766.3	TMCO2	1	40713665	40717266	549	2	6.13375990298e-06	1.62466830488e-06	4.02365394723e-06	4.41346173539e-07	4.40914773324e-08	1.12969713245e-07	5.98407364116e-07
HGNC:17597	NCDN	ENST00000373243.2	NCDN	1	36023791	36031264	2190	7	4.20033771013e-05	1.34205502559e-05	2.73760619771e-05	9.35692536749e-07	2.71072331633e-07	3.4986897032e-07	1.5566338387e-06
HGNC:4054	IFI6	ENST00000339145.4	IFI6	1	27992891	27995825	417	4	6.42127102173e-06	2.50950058305e-06	3.74534699383e-06	8.07559381331e-08	8.56675067238e-08	1.55348459281e-07	3.21771904137e-07
HGNC:22964	THRAP3	ENST00000354618.5	THRAP3	1	36748164	36769618	2868	10	4.46395670871e-05	9.960677734e-06	3.15540908033e-05	2.71869858517e-06	4.0609996468e-07	5.09969159198e-07	3.63476770904e-06
HGNC:6524	LCK	ENST00000336890.5	LCK	1	32739930	32751317	1530	12	2.86214092657e-05	8.58631837483e-06	1.85856758015e-05	8.58195087658e-07	5.91220001743e-07	5.45095871135e-07	1.99451096054e-06
HGNC:26800	C1orf216	ENST00000270815.4	C1orf216	1	36181232	36181922	690	1	1.08050828789e-05	2.97529529858e-06	7.40201263311e-06	4.27774947252e-07	0.0	5.01952931952e-08	4.77970240447e-07
HGNC:25230	AHDC1	ENST00000374011.2	AHDC1	1	27873814	27878626	4812	1	0.000103049399764	3.25162229258e-05	6.83054443122e-05	2.22773252578e-06	0.0	3.86761047671e-08	2.26640863055e-06
HGNC:2218	COL9A2	ENST00000372748.3	COL9A2	1	40766853	40782869	2070	32	3.18262450513e-05	1.01231034907e-05	1.97413680355e-05	8.23600502735e-07	1.13817302234e-06	1.8101170492e-06	3.77189057428e-06
HGNC:18079	ZNF362	ENST00000539719.1	ZNF362	1	33736175	33764647	1263	8	2.38145959766e-05	8.25938099078e-06	1.47270894578e-05	5.24833250918e-07	3.03292277112e-07	3.7457157958e-07	1.20269710761e-06
HGNC:1913	RCC1	ENST00000373831.3	RCC1	1	28856378	28864519	1359	10	2.18915294816e-05	6.47357857631e-06	1.44302244275e-05	5.95914029385e-07	3.91812448375e-07	4.00386574261e-07	1.38811305202e-06
HGNC:4287	GJB5	ENST00000338513.1	GJB5	1	35222931	35223753	822	1	1.42356839888e-05	4.21250484881e-06	9.57226919955e-06	4.50909940489e-07	0.0	4.88660223542e-08	4.99775962843e-07
HGNC:26259	ZC3H12A	ENST00000373087.6	ZC3H12A	1	37941097	37949212	1800	5	3.35110017143e-05	1.00488083434e-05	2.22057137291e-05	1.07574051696e-06	1.80739124822e-07	2.6321629317e-07	1.51969593496e-06
HGNC:37057	ZBTB8B	ENST00000609129.1	ZBTB8B	1	32936225	32951019	1488	3	2.68767506181e-06	8.12444235429e-07	1.77492261288e-06	8.74330781422e-08	1.28751353629e-08	1.37113971845e-07	2.3742218535e-07
HGNC:17562	LSM10	ENST00000315732.2	LSM10	1	36859358	36859730	372	1	7.61346561219e-06	1.96132421447e-06	5.4441095344e-06	2.08031863327e-07	0.0	5.11356183468e-08	2.59167481674e-07
HGNC:21373	STK40	ENST00000373129.3	STK40	1	36807355	36826933	1308	10	2.628389413e-05	8.22230790594e-06	1.71694895019e-05	5.1223409171e-07	3.79862630373e-07	5.10759052136e-07	1.40285577422e-06
HGNC:13055	ZMYM4	ENST00000314607.6	ZMYM4	1	35734647	35885278	4647	30	5.73210851984e-05	1.44100772102e-05	3.88175019956e-05	2.83938842484e-06	1.25411756767e-06	1.49208851667e-06	5.58559450918e-06
HGNC:3697	FGR	ENST00000374005.3	FGR	1	27939424	27950427	1590	11	2.74963587608e-05	8.58193884369e-06	1.75944961503e-05	7.79282733667e-07	5.40641033147e-07	4.26432115136e-07	1.74635588195e-06
HGNC:7806	NFYC	ENST00000425457.2	NFYC	1	41204515	41236500	1065	10	1.52164005685e-05	4.17871377913e-06	9.93701715968e-06	7.46440093473e-07	3.54229536223e-07	5.71903869642e-07	1.67257349934e-06
HGNC:2519	CTPS1	ENST00000372621.4	CTPS1	1	41448962	41475917	1776	17	2.443331395e-05	6.48751567834e-06	1.62771782952e-05	9.54236174748e-07	7.14383801723e-07	9.77903536133e-07	2.6465235126e-06
HGNC:29111	KIAA0754	ENST00000530275.1	KIAA0754	1	39876345	39880221	3876	1	4.35551643463e-05	1.30095269892e-05	2.94266450039e-05	1.11899235324e-06	0.0	5.53259549281e-08	1.17431830817e-06
HGNC:28418	ZNF684	ENST00000372699.3	ZNF684	1	40998838	41013132	1137	4	1.33250327745e-05	3.82480702879e-06	8.95642329572e-06	4.1715321e-07	1.26649240028e-07	2.27553435746e-07	7.71355885775e-07
HGNC:7142	MARCKSL1	ENST00000329421.7	MARCKSL1	1	32800197	32801634	588	2	1.00880686551e-05	3.59828197139e-06	6.27718860808e-06	1.70771922907e-07	4.18261527674e-08	9.10103197123e-08	3.03608395387e-07
HGNC:33785	TMEM200B	ENST00000420504.2	TMEM200B	1	29447416	29448340	924	1	1.96905416951e-05	5.95000460492e-06	1.32555171292e-05	4.85019960963e-07	0.0	4.08537738932e-08	5.25873734856e-07
HGNC:18606	OXCT2	ENST00000327582.5	OXCT2	1	40235373	40236927	1554	1	3.05669480567e-05	1.05726792373e-05	1.94269985643e-05	5.67270255092e-07	0.0	5.5820814274e-08	6.23091069366e-07
HGNC:9258	PPIE	ENST00000372830.1	PPIE	1	40204572	40228296	945	10	1.30525190622e-05	3.43739221713e-06	8.8935465306e-06	3.30741782077e-07	3.90838532378e-07	5.57857789048e-07	1.2794381035e-06
HGNC:21650	BMP8A	ENST00000331593.5	BMP8A	1	39957663	39991470	1209	7	2.05658424807e-05	6.77615938445e-06	1.31230719003e-05	4.72006118536e-07	1.94605077428e-07	3.88262113806e-07	1.05487330977e-06
HGNC:24094	ZBTB8OS	ENST00000468695.1	ZBTB8OS	1	33087462	33116166	540	7	7.1733190474e-06	2.05296871487e-06	4.53143689076e-06	3.35563718561e-07	2.53349723206e-07	3.21429439531e-07	9.10342881298e-07
NA	NA	ENST00000373137.2	RP11-268J15.5	1	36793434	36793758	324	1	4.11847541352e-07	1.27765864076e-07	2.73843767861e-07	1.02379094158e-08	0.0	5.10440951855e-08	6.12820046013e-08
HGNC:28053	ZFP69B	ENST00000411995.2	ZFP69B	1	40916633	40929261	1605	5	1.74734136329e-05	4.80389200433e-06	1.19536998563e-05	5.67365685801e-07	1.48456086511e-07	2.83858636615e-07	9.99680408928e-07
HGNC:11556	TAL1	ENST00000294339.3	TAL1	1	47685391	47691560	996	3	2.07450686129e-05	7.16241787464e-06	1.31932145983e-05	3.08839774658e-07	8.05963653656e-08	1.98477539306e-07	5.8791367933e-07
HGNC:15531	EBNA1BP2	ENST00000431635.2	EBNA1BP2	1	43630113	43638092	1086	10	1.7487018815e-05	5.06919727161e-06	1.10022687468e-05	1.0343588874e-06	3.81193909181e-07	6.05347289017e-07	2.0209000856e-06
HGNC:27003	CCDC163P	ENST00000488405.2	CCDC163P	1	45962062	45965281	495	4	4.6143161039e-06	1.32546091328e-06	2.91455564496e-06	2.6636050149e-07	1.07939044176e-07	2.55063649634e-07	6.293631953e-07
HGNC:9826	RAD54L	ENST00000371975.4	RAD54L	1	46714077	46743954	2244	18	3.38315598226e-05	8.29655852015e-06	2.33448039429e-05	1.32235117795e-06	8.6784618158e-07	1.16695390682e-06	3.35715126634e-06
HGNC:20583	CYP4Z1	ENST00000334194.3	CYP4Z1	1	47533162	47583606	1518	12	1.92308148504e-05	4.76286174017e-06	1.33033915555e-05	7.15982271542e-07	4.4857928317e-07	7.91744733823e-07	1.95630628854e-06
HGNC:3578	FAF1	ENST00000396153.2	FAF1	1	50907111	51425483	1953	19	2.71572619181e-05	7.11197845503e-06	1.80267866605e-05	1.11759012689e-06	9.00906675691e-07	1.347057636e-06	3.36555443858e-06
HGNC:11005	SLC2A1	ENST00000426263.3	SLC2A1	1	43392711	43424322	1479	10	2.68742645183e-05	8.06634976372e-06	1.79714929012e-05	4.71364427468e-07	3.65057425939e-07	6.0208118071e-07	1.43850303412e-06
HGNC:9352	PRDX1	ENST00000262746.1	PRDX1	1	45977000	45984715	600	5	7.35634768002e-06	1.94630087918e-06	5.04266068621e-06	1.82098986237e-07	1.85287128395e-07	3.18946891123e-07	6.86333005754e-07
HGNC:29299	ZSWIM5	ENST00000359600.5	ZSWIM5	1	45484125	45672022	3558	14	5.56551343404e-05	1.55962455614e-05	3.70339775125e-05	2.44506450145e-06	5.7984676503e-07	8.84092348537e-07	3.90900361502e-06
HGNC:44200	TRABD2B	ENST00000606738.2	TRABD2B	1	48231573	48462461	1554	7	3.82416321479e-06	1.26364302635e-06	2.46513489534e-06	6.76668918673e-08	2.77184012187e-08	4.6914090752e-07	5.64526200606e-07
HGNC:22978	KDM4A	ENST00000372396.3	KDM4A	1	44118846	44170041	3195	21	4.65089582334e-05	1.19700388327e-05	3.1584962227e-05	2.05338156309e-06	9.00575610639e-07	1.28612337087e-06	4.2400805446e-06
HGNC:28096	C1orf185	ENST00000371759.2	C1orf185	1	51567905	51613443	600	5	6.0476218167e-07	1.51294927786e-07	4.00146427881e-07	3.72143979447e-08	1.61064280594e-08	3.57862483252e-07	4.11183309256e-07
HGNC:18291	DMAP1	ENST00000372289.2	DMAP1	1	44679425	44686290	1404	10	2.49311163308e-05	6.54982870645e-06	1.72128612305e-05	7.88611513633e-07	3.79814880203e-07	6.19897897072e-07	1.78832429091e-06
HGNC:29525	GLIS1	ENST00000312233.2	GLIS1	1	53972291	54060575	1863	8	3.25697800895e-05	1.07946945323e-05	2.08777661325e-05	6.21211762187e-07	2.76107662535e-07	5.99227216574e-07	1.4965466413e-06
HGNC:30547	BTF3L4	ENST00000313334.8	BTF3L4	1	52525519	52552430	477	5	5.2740505069e-06	1.22412764288e-06	3.76145801245e-06	1.1111471847e-07	1.77350133106e-07	3.64457942855e-07	6.52922794431e-07
HGNC:2644	CYP4B1	ENST00000371923.4	CYP4B1	1	47264753	47284486	1539	12	2.27677231907e-05	5.69238665294e-06	1.60838631505e-05	4.96051717339e-07	4.95421669963e-07	7.87088596347e-07	1.77856198365e-06
NA	NA	ENST00000391366.1	AL161915.1	1	54570140	54570533	393	1	4.52778699155e-07	1.20634575505e-07	3.10349881169e-07	2.17942424798e-08	0.0	7.57058705657e-08	9.75001130455e-08
HGNC:3419	EPS15	ENST00000371733.3	EPS15	1	51822371	51984903	2691	25	3.21256676064e-05	9.14572720004e-06	2.09203779822e-05	1.02707333241e-06	1.03248909165e-06	1.79977811029e-06	3.85934053434e-06
HGNC:20244	CYP4X1	ENST00000371901.3	CYP4X1	1	47489489	47515846	1530	12	2.16695902543e-05	5.84156615316e-06	1.45877543803e-05	7.3964072269e-07	5.00628998118e-07	7.90835396861e-07	2.03110511767e-06
HGNC:25552	RNF220	ENST00000355387.2	RNF220	1	44877769	45116447	1701	14	2.93690191532e-05	8.02011850844e-06	1.9652083338e-05	1.11743647348e-06	5.79380833334e-07	8.75708577527e-07	2.57252588434e-06
HGNC:18803	ATPAF1	ENST00000576409.1	ATPAF1	1	47101447	47134063	1056	9	1.04834349983e-05	2.8053283124e-06	6.94522826869e-06	4.11524214825e-07	3.21354202421e-07	5.88317449596e-07	1.32119586684e-06
HGNC:9586	PTCH2	ENST00000372192.3	PTCH2	1	45288086	45308604	3612	22	5.71888926705e-05	1.7422164268e-05	3.75722035099e-05	1.24929000552e-06	9.45234887139e-07	1.38243979899e-06	3.57696469165e-06
HGNC:3177	EDN2	ENST00000372587.4	EDN2	1	41945079	41950272	537	5	8.89688488244e-06	2.27982659132e-06	6.12296380134e-06	3.40063832233e-07	1.5403065757e-07	2.90973569095e-07	7.85068058899e-07
HGNC:13561	HIVEP3	ENST00000372583.1	HIVEP3	1	41976121	42050468	7221	6	0.000117427618903	3.66217739124e-05	7.70554524185e-05	3.52396928184e-06	2.26423290188e-07	3.49632190973e-07	4.100024763e-06
HGNC:28981	ZCCHC11	ENST00000257177.4	ZCCHC11	1	52889606	52991952	4938	29	6.12287133086e-05	1.56599326325e-05	4.11636041106e-05	3.20696686377e-06	1.19820970171e-06	2.12960050616e-06	6.53477707164e-06
